Id,employee_id,employeeNo,name,gender,contactNo,email,empStatus,designation,departments,grade,increment,scale,basic,account_number,e_tin,chargeAllw,telephoneAllwance,AdditionalDesignation,dearnessAllw,houseAllw,medicalAllw,educationAllw,festivalAllw,researchAllw,newBdYrAllw,recreationAllw,otherAllw,gpf,gpfInstallment,houseDed,benevolentFund,insurance,electricity,hrdExtra,clubSubscription,assoSubscription,transportBill,telephoneBill,pensionFund,fishBill,incomeTax,donation,guestHouseRent,houseLoanInstallment_1,houseLoanInstallment_2,houseLoanInstallment_3,salaryAdjustment,revenue,otherDed,month,year
275,55,EMP00055,Employee 55,1,0198898725370,employee55@example.com,1,Assistant Professor,Electrical and Electronic Engineering,2,8,43857,78552,2000444079398,979351006,3249,406,,1451,1317,851,150,383,637,812,307,335,1969,745,379,374,7,84,128,7,156,4,85,174,33,2474,457,413,113,1168,1561,647,302,231,5,2025
276,56,EMP00056,Employee 56,1,0198295465560,employee56@example.com,2,Professor,Computer Science and Engineering,4,0,55840,51890,2000919803422,782407887,3124,303,,1092,2408,601,957,219,961,703,453,62,1608,160,168,88,175,12,72,76,158,97,101,131,18,3553,81,396,1000,1302,850,364,330,128,1,2025
277,56,EMP00056,Employee 56,1,0198295465560,employee56@example.com,2,Professor,Computer Science and Engineering,4,0,55840,51890,2000919803422,782407887,3124,303,,1092,2408,601,957,219,961,703,453,62,1608,160,168,88,175,12,72,76,158,97,101,131,18,3553,81,396,1000,1302,850,364,330,128,2,2025
278,56,EMP00056,Employee 56,1,0198295465560,employee56@example.com,2,Professor,Computer Science and Engineering,4,0,55840,51890,2000919803422,782407887,3124,303,,1092,2408,601,957,219,961,703,453,62,1608,160,168,88,175,12,72,76,158,97,101,131,18,3553,81,396,1000,1302,850,364,330,128,3,2025
279,56,EMP00056,Employee 56,1,0198295465560,employee56@example.com,2,Professor,Computer Science and Engineering,4,0,55840,51890,2000919803422,782407887,3124,303,,1092,2408,601,957,219,961,703,453,62,1608,160,168,88,175,12,72,76,158,97,101,131,18,3553,81,396,1000,1302,850,364,330,128,4,2025
280,56,EMP00056,Employee 56,1,0198295465560,employee56@example.com,2,Professor,Computer Science and Engineering,4,0,55840,51890,2000919803422,782407887,3124,303,,1092,2408,601,957,219,961,703,453,62,1608,160,168,88,175,12,72,76,158,97,101,131,18,3553,81,396,1000,1302,850,364,330,128,5,2025
281,57,EMP00057,Employee 57,1,0198740270790,employee57@example.com,1,Lecturer,Civil Engineering,5,0,47723,57574,2000372468110,939525268,3986,315,,604,1496,416,304,735,496,290,427,101,2009,266,354,455,109,73,193,173,8,2,84,281,71,2863,449,453,1947,628,1244,153,664,11,1,2025
282,57,EMP00057,Employee 57,1,0198740270790,employee57@example.com,1,Lecturer,Civil Engineering,5,0,47723,57574,2000372468110,939525268,3986,315,,604,1496,416,304,735,496,290,427,101,2009,266,354,455,109,73,193,173,8,2,84,281,71,2863,449,453,1947,628,1244,153,664,11,2,2025
283,57,EMP00057,Employee 57,1,0198740270790,employee57@example.com,1,Lecturer,Civil Engineering,5,0,47723,57574,2000372468110,939525268,3986,315,,604,1496,416,304,735,496,290,427,101,2009,266,354,455,109,73,193,173,8,2,84,281,71,2863,449,453,1947,628,1244,153,664,11,3,2025
284,57,EMP00057,Employee 57,1,0198740270790,employee57@example.com,1,Lecturer,Civil Engineering,5,0,47723,57574,2000372468110,939525268,3986,315,,604,1496,416,304,735,496,290,427,101,2009,266,354,455,109,73,193,173,8,2,84,281,71,2863,449,453,1947,628,1244,153,664,11,4,2025
285,57,EMP00057,Employee 57,1,0198740270790,employee57@example.com,1,Lecturer,Civil Engineering,5,0,47723,57574,2000372468110,939525268,3986,315,,604,1496,416,304,735,496,290,427,101,2009,266,354,455,109,73,193,173,8,2,84,281,71,2863,449,453,1947,628,1244,153,664,11,5,2025
286,58,EMP00058,Employee 58,1,0198444337700,employee58@example.com,1,Lecturer,Computer Science and Engineering,4,6,74597,36173,2000982717562,191199914,1004,20,,406,2666,335,814,116,123,398,280,291,714,50,270,323,276,140,18,33,77,51,26,156,27,105,419,157,1681,1,1968,588,643,89,1,2025
287,58,EMP00058,Employee 58,1,0198444337700,employee58@example.com,1,Lecturer,Computer Science and Engineering,4,6,74597,36173,2000982717562,191199914,1004,20,,406,2666,335,814,116,123,398,280,291,714,50,270,323,276,140,18,33,77,51,26,156,27,105,419,157,1681,1,1968,588,643,89,2,2025
288,58,EMP00058,Employee 58,1,0198444337700,employee58@example.com,1,Lecturer,Computer Science and Engineering,4,6,74597,36173,2000982717562,191199914,1004,20,,406,2666,335,814,116,123,398,280,291,714,50,270,323,276,140,18,33,77,51,26,156,27,105,419,157,1681,1,1968,588,643,89,3,2025
289,58,EMP00058,Employee 58,1,0198444337700,employee58@example.com,1,Lecturer,Computer Science and Engineering,4,6,74597,36173,2000982717562,191199914,1004,20,,406,2666,335,814,116,123,398,280,291,714,50,270,323,276,140,18,33,77,51,26,156,27,105,419,157,1681,1,1968,588,643,89,4,2025
290,58,EMP00058,Employee 58,1,0198444337700,employee58@example.com,1,Lecturer,Computer Science and Engineering,4,6,74597,36173,2000982717562,191199914,1004,20,,406,2666,335,814,116,123,398,280,291,714,50,270,323,276,140,18,33,77,51,26,156,27,105,419,157,1681,1,1968,588,643,89,5,2025
291,59,EMP00059,Employee 59,0,0198629237254,employee59@example.com,1,Lecturer,Computer Science and Engineering,10,6,27052,23654,2000294468798,559032887,444,297,,951,35,83,451,885,774,821,384,171,1399,684,361,46,378,140,118,149,117,276,213,219,8,3097,8,270,9,983,377,632,636,169,1,2025
292,59,EMP00059,Employee 59,0,0198629237254,employee59@example.com,1,Lecturer,Computer Science and Engineering,10,6,27052,23654,2000294468798,559032887,444,297,,951,35,83,451,885,774,821,384,171,1399,684,361,46,378,140,118,149,117,276,213,219,8,3097,8,270,9,983,377,632,636,169,2,2025
293,59,EMP00059,Employee 59,0,0198629237254,employee59@example.com,1,Lecturer,Computer Science and Engineering,10,6,27052,23654,2000294468798,559032887,444,297,,951,35,83,451,885,774,821,384,171,1399,684,361,46,378,140,118,149,117,276,213,219,8,3097,8,270,9,983,377,632,636,169,3,2025
294,59,EMP00059,Employee 59,0,0198629237254,employee59@example.com,1,Lecturer,Computer Science and Engineering,10,6,27052,23654,2000294468798,559032887,444,297,,951,35,83,451,885,774,821,384,171,1399,684,361,46,378,140,118,149,117,276,213,219,8,3097,8,270,9,983,377,632,636,169,4,2025
295,59,EMP00059,Employee 59,0,0198629237254,employee59@example.com,1,Lecturer,Computer Science and Engineering,10,6,27052,23654,2000294468798,559032887,444,297,,951,35,83,451,885,774,821,384,171,1399,684,361,46,378,140,118,149,117,276,213,219,8,3097,8,270,9,983,377,632,636,169,5,2025
296,60,EMP00060,Employee 60,1,0198124245082,employee60@example.com,1,Assistant Professor,Civil Engineering,4,1,59575,75826,2000534540131,846200123,3273,344,,145,914,675,969,992,438,241,68,174,1584,482,107,225,160,118,148,149,175,292,142,159,10,649,456,77,1100,508,440,253,920,257,1,2025
297,60,EMP00060,Employee 60,1,0198124245082,employee60@example.com,1,Assistant Professor,Civil Engineering,4,1,59575,75826,2000534540131,846200123,3273,344,,145,914,675,969,992,438,241,68,174,1584,482,107,225,160,118,148,149,175,292,142,159,10,649,456,77,1100,508,440,253,920,257,2,2025
298,60,EMP00060,Employee 60,1,0198124245082,employee60@example.com,1,Assistant Professor,Civil Engineering,4,1,59575,75826,2000534540131,846200123,3273,344,,145,914,675,969,992,438,241,68,174,1584,482,107,225,160,118,148,149,175,292,142,159,10,649,456,77,1100,508,440,253,920,257,3,2025
299,60,EMP00060,Employee 60,1,0198124245082,employee60@example.com,1,Assistant Professor,Civil Engineering,4,1,59575,75826,2000534540131,846200123,3273,344,,145,914,675,969,992,438,241,68,174,1584,482,107,225,160,118,148,149,175,292,142,159,10,649,456,77,1100,508,440,253,920,257,4,2025
300,60,EMP00060,Employee 60,1,0198124245082,employee60@example.com,1,Assistant Professor,Civil Engineering,4,1,59575,75826,2000534540131,846200123,3273,344,,145,914,675,969,992,438,241,68,174,1584,482,107,225,160,118,148,149,175,292,142,159,10,649,456,77,1100,508,440,253,920,257,5,2025
301,61,EMP00061,Employee 61,0,0198938139476,employee61@example.com,2,Professor,Civil Engineering,3,9,52117,43164,2000926506992,167951050,3351,187,,301,1603,217,101,553,287,166,108,493,35,743,228,352,163,130,72,135,96,69,195,268,48,3713,443,4,427,1562,159,148,775,229,1,2025
302,61,EMP00061,Employee 61,0,0198938139476,employee61@example.com,2,Professor,Civil Engineering,3,9,52117,43164,2000926506992,167951050,3351,187,,301,1603,217,101,553,287,166,108,493,35,743,228,352,163,130,72,135,96,69,195,268,48,3713,443,4,427,1562,159,148,775,229,2,2025
303,61,EMP00061,Employee 61,0,0198938139476,employee61@example.com,2,Professor,Civil Engineering,3,9,52117,43164,2000926506992,167951050,3351,187,,301,1603,217,101,553,287,166,108,493,35,743,228,352,163,130,72,135,96,69,195,268,48,3713,443,4,427,1562,159,148,775,229,3,2025
304,61,EMP00061,Employee 61,0,0198938139476,employee61@example.com,2,Professor,Civil Engineering,3,9,52117,43164,2000926506992,167951050,3351,187,,301,1603,217,101,553,287,166,108,493,35,743,228,352,163,130,72,135,96,69,195,268,48,3713,443,4,427,1562,159,148,775,229,4,2025
305,61,EMP00061,Employee 61,0,0198938139476,employee61@example.com,2,Professor,Civil Engineering,3,9,52117,43164,2000926506992,167951050,3351,187,,301,1603,217,101,553,287,166,108,493,35,743,228,352,163,130,72,135,96,69,195,268,48,3713,443,4,427,1562,159,148,775,229,5,2025
306,62,EMP00062,Employee 62,0,0198241552629,employee62@example.com,2,Lecturer,Civil Engineering,10,2,28533,52581,2000324793729,651802027,2817,101,,1232,2401,470,797,115,263,661,299,441,2500,844,476,286,302,54,105,189,157,120,54,11,16,1931,135,467,514,1679,1565,236,278,347,1,2025
307,62,EMP00062,Employee 62,0,0198241552629,employee62@example.com,2,Lecturer,Civil Engineering,10,2,28533,52581,2000324793729,651802027,2817,101,,1232,2401,470,797,115,263,661,299,441,2500,844,476,286,302,54,105,189,157,120,54,11,16,1931,135,467,514,1679,1565,236,278,347,2,2025
308,62,EMP00062,Employee 62,0,0198241552629,employee62@example.com,2,Lecturer,Civil Engineering,10,2,28533,52581,2000324793729,651802027,2817,101,,1232,2401,470,797,115,263,661,299,441,2500,844,476,286,302,54,105,189,157,120,54,11,16,1931,135,467,514,1679,1565,236,278,347,3,2025
309,62,EMP00062,Employee 62,0,0198241552629,employee62@example.com,2,Lecturer,Civil Engineering,10,2,28533,52581,2000324793729,651802027,2817,101,,1232,2401,470,797,115,263,661,299,441,2500,844,476,286,302,54,105,189,157,120,54,11,16,1931,135,467,514,1679,1565,236,278,347,4,2025
310,62,EMP00062,Employee 62,0,0198241552629,employee62@example.com,2,Lecturer,Civil Engineering,10,2,28533,52581,2000324793729,651802027,2817,101,,1232,2401,470,797,115,263,661,299,441,2500,844,476,286,302,54,105,189,157,120,54,11,16,1931,135,467,514,1679,1565,236,278,347,5,2025
311,63,EMP00063,Employee 63,0,0198860213351,employee63@example.com,2,Lecturer,Mechanical Engineering,1,8,36669,52916,2000499127635,630796485,4551,230,,799,1184,783,459,549,499,737,141,291,480,662,113,236,65,104,84,1,192,179,189,153,67,4406,261,418,405,1962,142,341,315,100,1,2025
312,63,EMP00063,Employee 63,0,0198860213351,employee63@example.com,2,Lecturer,Mechanical Engineering,1,8,36669,52916,2000499127635,630796485,4551,230,,799,1184,783,459,549,499,737,141,291,480,662,113,236,65,104,84,1,192,179,189,153,67,4406,261,418,405,1962,142,341,315,100,2,2025
313,63,EMP00063,Employee 63,0,0198860213351,employee63@example.com,2,Lecturer,Mechanical Engineering,1,8,36669,52916,2000499127635,630796485,4551,230,,799,1184,783,459,549,499,737,141,291,480,662,113,236,65,104,84,1,192,179,189,153,67,4406,261,418,405,1962,142,341,315,100,3,2025
314,63,EMP00063,Employee 63,0,0198860213351,employee63@example.com,2,Lecturer,Mechanical Engineering,1,8,36669,52916,2000499127635,630796485,4551,230,,799,1184,783,459,549,499,737,141,291,480,662,113,236,65,104,84,1,192,179,189,153,67,4406,261,418,405,1962,142,341,315,100,4,2025
315,63,EMP00063,Employee 63,0,0198860213351,employee63@example.com,2,Lecturer,Mechanical Engineering,1,8,36669,52916,2000499127635,630796485,4551,230,,799,1184,783,459,549,499,737,141,291,480,662,113,236,65,104,84,1,192,179,189,153,67,4406,261,418,405,1962,142,341,315,100,5,2025
316,64,EMP00064,Employee 64,1,0198875650542,employee64@example.com,1,Lecturer,Civil Engineering,10,5,45169,41932,2000661022754,848629149,3287,489,,1693,133,66,847,6,947,525,72,398,1428,674,65,346,129,162,19,9,24,280,252,288,35,94,269,320,1133,335,821,237,380,435,1,2025
317,64,EMP00064,Employee 64,1,0198875650542,employee64@example.com,1,Lecturer,Civil Engineering,10,5,45169,41932,2000661022754,848629149,3287,489,,1693,133,66,847,6,947,525,72,398,1428,674,65,346,129,162,19,9,24,280,252,288,35,94,269,320,1133,335,821,237,380,435,2,2025
318,64,EMP00064,Employee 64,1,0198875650542,employee64@example.com,1,Lecturer,Civil Engineering,10,5,45169,41932,2000661022754,848629149,3287,489,,1693,133,66,847,6,947,525,72,398,1428,674,65,346,129,162,19,9,24,280,252,288,35,94,269,320,1133,335,821,237,380,435,3,2025
319,64,EMP00064,Employee 64,1,0198875650542,employee64@example.com,1,Lecturer,Civil Engineering,10,5,45169,41932,2000661022754,848629149,3287,489,,1693,133,66,847,6,947,525,72,398,1428,674,65,346,129,162,19,9,24,280,252,288,35,94,269,320,1133,335,821,237,380,435,4,2025
320,64,EMP00064,Employee 64,1,0198875650542,employee64@example.com,1,Lecturer,Civil Engineering,10,5,45169,41932,2000661022754,848629149,3287,489,,1693,133,66,847,6,947,525,72,398,1428,674,65,346,129,162,19,9,24,280,252,288,35,94,269,320,1133,335,821,237,380,435,5,2025
321,65,EMP00065,Employee 65,0,0198422984837,employee65@example.com,1,Professor,Mechanical Engineering,5,1,68519,55732,2000210861281,126231747,536,78,,1603,1979,11,799,127,607,91,140,30,845,531,145,476,315,190,133,159,92,42,253,129,59,2710,466,286,1010,1540,1490,929,777,344,1,2025
322,65,EMP00065,Employee 65,0,0198422984837,employee65@example.com,1,Professor,Mechanical Engineering,5,1,68519,55732,2000210861281,126231747,536,78,,1603,1979,11,799,127,607,91,140,30,845,531,145,476,315,190,133,159,92,42,253,129,59,2710,466,286,1010,1540,1490,929,777,344,2,2025
323,65,EMP00065,Employee 65,0,0198422984837,employee65@example.com,1,Professor,Mechanical Engineering,5,1,68519,55732,2000210861281,126231747,536,78,,1603,1979,11,799,127,607,91,140,30,845,531,145,476,315,190,133,159,92,42,253,129,59,2710,466,286,1010,1540,1490,929,777,344,3,2025
324,65,EMP00065,Employee 65,0,0198422984837,employee65@example.com,1,Professor,Mechanical Engineering,5,1,68519,55732,2000210861281,126231747,536,78,,1603,1979,11,799,127,607,91,140,30,845,531,145,476,315,190,133,159,92,42,253,129,59,2710,466,286,1010,1540,1490,929,777,344,4,2025
325,65,EMP00065,Employee 65,0,0198422984837,employee65@example.com,1,Professor,Mechanical Engineering,5,1,68519,55732,2000210861281,126231747,536,78,,1603,1979,11,799,127,607,91,140,30,845,531,145,476,315,190,133,159,92,42,253,129,59,2710,466,286,1010,1540,1490,929,777,344,5,2025
326,66,EMP00066,Employee 66,0,0198118268849,employee66@example.com,1,Lecturer,Electrical and Electronic Engineering,8,8,57846,79474,2000832999560,710956386,4244,328,,1179,189,493,882,262,79,399,251,96,1795,614,39,272,100,102,123,51,51,123,230,177,62,1508,115,190,1597,767,482,518,154,91,1,2025
327,66,EMP00066,Employee 66,0,0198118268849,employee66@example.com,1,Lecturer,Electrical and Electronic Engineering,8,8,57846,79474,2000832999560,710956386,4244,328,,1179,189,493,882,262,79,399,251,96,1795,614,39,272,100,102,123,51,51,123,230,177,62,1508,115,190,1597,767,482,518,154,91,2,2025
328,66,EMP00066,Employee 66,0,0198118268849,employee66@example.com,1,Lecturer,Electrical and Electronic Engineering,8,8,57846,79474,2000832999560,710956386,4244,328,,1179,189,493,882,262,79,399,251,96,1795,614,39,272,100,102,123,51,51,123,230,177,62,1508,115,190,1597,767,482,518,154,91,3,2025
329,66,EMP00066,Employee 66,0,0198118268849,employee66@example.com,1,Lecturer,Electrical and Electronic Engineering,8,8,57846,79474,2000832999560,710956386,4244,328,,1179,189,493,882,262,79,399,251,96,1795,614,39,272,100,102,123,51,51,123,230,177,62,1508,115,190,1597,767,482,518,154,91,4,2025
330,66,EMP00066,Employee 66,0,0198118268849,employee66@example.com,1,Lecturer,Electrical and Electronic Engineering,8,8,57846,79474,2000832999560,710956386,4244,328,,1179,189,493,882,262,79,399,251,96,1795,614,39,272,100,102,123,51,51,123,230,177,62,1508,115,190,1597,767,482,518,154,91,5,2025
331,67,EMP00067,Employee 67,0,0198688748796,employee67@example.com,2,Lecturer,Electrical and Electronic Engineering,5,6,24481,44282,2000824048276,182430197,4837,78,,660,2697,470,825,887,422,900,64,12,2260,985,241,492,212,180,81,172,159,163,187,190,20,2355,255,182,628,1817,509,707,545,51,1,2025
332,67,EMP00067,Employee 67,0,0198688748796,employee67@example.com,2,Lecturer,Electrical and Electronic Engineering,5,6,24481,44282,2000824048276,182430197,4837,78,,660,2697,470,825,887,422,900,64,12,2260,985,241,492,212,180,81,172,159,163,187,190,20,2355,255,182,628,1817,509,707,545,51,2,2025
333,67,EMP00067,Employee 67,0,0198688748796,employee67@example.com,2,Lecturer,Electrical and Electronic Engineering,5,6,24481,44282,2000824048276,182430197,4837,78,,660,2697,470,825,887,422,900,64,12,2260,985,241,492,212,180,81,172,159,163,187,190,20,2355,255,182,628,1817,509,707,545,51,3,2025
334,67,EMP00067,Employee 67,0,0198688748796,employee67@example.com,2,Lecturer,Electrical and Electronic Engineering,5,6,24481,44282,2000824048276,182430197,4837,78,,660,2697,470,825,887,422,900,64,12,2260,985,241,492,212,180,81,172,159,163,187,190,20,2355,255,182,628,1817,509,707,545,51,4,2025
335,67,EMP00067,Employee 67,0,0198688748796,employee67@example.com,2,Lecturer,Electrical and Electronic Engineering,5,6,24481,44282,2000824048276,182430197,4837,78,,660,2697,470,825,887,422,900,64,12,2260,985,241,492,212,180,81,172,159,163,187,190,20,2355,255,182,628,1817,509,707,545,51,5,2025
336,68,EMP00068,Employee 68,1,0198360644066,employee68@example.com,1,Lecturer,Civil Engineering,4,5,79945,75316,2000985717545,710249100,2672,104,,191,16,119,392,424,128,129,59,47,2076,96,9,241,313,187,20,27,33,263,213,199,48,78,400,443,1878,855,1196,466,580,415,1,2025
337,68,EMP00068,Employee 68,1,0198360644066,employee68@example.com,1,Lecturer,Civil Engineering,4,5,79945,75316,2000985717545,710249100,2672,104,,191,16,119,392,424,128,129,59,47,2076,96,9,241,313,187,20,27,33,263,213,199,48,78,400,443,1878,855,1196,466,580,415,2,2025
338,68,EMP00068,Employee 68,1,0198360644066,employee68@example.com,1,Lecturer,Civil Engineering,4,5,79945,75316,2000985717545,710249100,2672,104,,191,16,119,392,424,128,129,59,47,2076,96,9,241,313,187,20,27,33,263,213,199,48,78,400,443,1878,855,1196,466,580,415,3,2025
339,68,EMP00068,Employee 68,1,0198360644066,employee68@example.com,1,Lecturer,Civil Engineering,4,5,79945,75316,2000985717545,710249100,2672,104,,191,16,119,392,424,128,129,59,47,2076,96,9,241,313,187,20,27,33,263,213,199,48,78,400,443,1878,855,1196,466,580,415,4,2025
340,68,EMP00068,Employee 68,1,0198360644066,employee68@example.com,1,Lecturer,Civil Engineering,4,5,79945,75316,2000985717545,710249100,2672,104,,191,16,119,392,424,128,129,59,47,2076,96,9,241,313,187,20,27,33,263,213,199,48,78,400,443,1878,855,1196,466,580,415,5,2025
341,69,EMP00069,Employee 69,0,0198874072420,employee69@example.com,2,Assistant Professor,Civil Engineering,8,8,48758,56224,2000409599852,323899058,407,482,,663,1668,147,276,231,825,926,365,227,1674,435,398,210,390,27,50,185,4,260,7,137,37,3694,479,367,1243,1360,1246,647,767,359,1,2025
342,69,EMP00069,Employee 69,0,0198874072420,employee69@example.com,2,Assistant Professor,Civil Engineering,8,8,48758,56224,2000409599852,323899058,407,482,,663,1668,147,276,231,825,926,365,227,1674,435,398,210,390,27,50,185,4,260,7,137,37,3694,479,367,1243,1360,1246,647,767,359,2,2025
343,69,EMP00069,Employee 69,0,0198874072420,employee69@example.com,2,Assistant Professor,Civil Engineering,8,8,48758,56224,2000409599852,323899058,407,482,,663,1668,147,276,231,825,926,365,227,1674,435,398,210,390,27,50,185,4,260,7,137,37,3694,479,367,1243,1360,1246,647,767,359,3,2025
344,69,EMP00069,Employee 69,0,0198874072420,employee69@example.com,2,Assistant Professor,Civil Engineering,8,8,48758,56224,2000409599852,323899058,407,482,,663,1668,147,276,231,825,926,365,227,1674,435,398,210,390,27,50,185,4,260,7,137,37,3694,479,367,1243,1360,1246,647,767,359,4,2025
345,69,EMP00069,Employee 69,0,0198874072420,employee69@example.com,2,Assistant Professor,Civil Engineering,8,8,48758,56224,2000409599852,323899058,407,482,,663,1668,147,276,231,825,926,365,227,1674,435,398,210,390,27,50,185,4,260,7,137,37,3694,479,367,1243,1360,1246,647,767,359,5,2025
346,70,EMP00070,Employee 70,1,0198818764494,employee70@example.com,2,Assistant Professor,Computer Science and Engineering,3,0,70979,52125,2000146013251,205801293,1640,168,,216,377,118,189,766,369,777,148,163,651,858,487,257,373,12,180,159,94,287,287,225,10,521,270,272,935,1425,182,968,664,487,1,2025
347,70,EMP00070,Employee 70,1,0198818764494,employee70@example.com,2,Assistant Professor,Computer Science and Engineering,3,0,70979,52125,2000146013251,205801293,1640,168,,216,377,118,189,766,369,777,148,163,651,858,487,257,373,12,180,159,94,287,287,225,10,521,270,272,935,1425,182,968,664,487,2,2025
348,70,EMP00070,Employee 70,1,0198818764494,employee70@example.com,2,Assistant Professor,Computer Science and Engineering,3,0,70979,52125,2000146013251,205801293,1640,168,,216,377,118,189,766,369,777,148,163,651,858,487,257,373,12,180,159,94,287,287,225,10,521,270,272,935,1425,182,968,664,487,3,2025
349,70,EMP00070,Employee 70,1,0198818764494,employee70@example.com,2,Assistant Professor,Computer Science and Engineering,3,0,70979,52125,2000146013251,205801293,1640,168,,216,377,118,189,766,369,777,148,163,651,858,487,257,373,12,180,159,94,287,287,225,10,521,270,272,935,1425,182,968,664,487,4,2025
350,70,EMP00070,Employee 70,1,0198818764494,employee70@example.com,2,Assistant Professor,Computer Science and Engineering,3,0,70979,52125,2000146013251,205801293,1640,168,,216,377,118,189,766,369,777,148,163,651,858,487,257,373,12,180,159,94,287,287,225,10,521,270,272,935,1425,182,968,664,487,5,2025
351,71,EMP00071,Employee 71,1,0198695509241,employee71@example.com,1,Lecturer,Mechanical Engineering,2,5,32275,22461,2000865867987,621844436,3243,287,,1458,685,112,887,916,994,121,31,221,38,496,267,232,430,17,148,140,148,125,237,134,22,1759,202,255,597,661,234,344,533,347,1,2025
352,71,EMP00071,Employee 71,1,0198695509241,employee71@example.com,1,Lecturer,Mechanical Engineering,2,5,32275,22461,2000865867987,621844436,3243,287,,1458,685,112,887,916,994,121,31,221,38,496,267,232,430,17,148,140,148,125,237,134,22,1759,202,255,597,661,234,344,533,347,2,2025
353,71,EMP00071,Employee 71,1,0198695509241,employee71@example.com,1,Lecturer,Mechanical Engineering,2,5,32275,22461,2000865867987,621844436,3243,287,,1458,685,112,887,916,994,121,31,221,38,496,267,232,430,17,148,140,148,125,237,134,22,1759,202,255,597,661,234,344,533,347,3,2025
354,71,EMP00071,Employee 71,1,0198695509241,employee71@example.com,1,Lecturer,Mechanical Engineering,2,5,32275,22461,2000865867987,621844436,3243,287,,1458,685,112,887,916,994,121,31,221,38,496,267,232,430,17,148,140,148,125,237,134,22,1759,202,255,597,661,234,344,533,347,4,2025
355,71,EMP00071,Employee 71,1,0198695509241,employee71@example.com,1,Lecturer,Mechanical Engineering,2,5,32275,22461,2000865867987,621844436,3243,287,,1458,685,112,887,916,994,121,31,221,38,496,267,232,430,17,148,140,148,125,237,134,22,1759,202,255,597,661,234,344,533,347,5,2025
356,72,EMP00072,Employee 72,1,0198563614721,employee72@example.com,1,Assistant Professor,Computer Science and Engineering,5,3,44858,68689,2000125137138,747148950,4183,43,,460,2325,682,420,700,352,695,2,190,1653,18,22,412,29,38,107,110,24,127,228,110,7,361,185,143,1607,128,1899,260,514,448,1,2025
357,72,EMP00072,Employee 72,1,0198563614721,employee72@example.com,1,Assistant Professor,Computer Science and Engineering,5,3,44858,68689,2000125137138,747148950,4183,43,,460,2325,682,420,700,352,695,2,190,1653,18,22,412,29,38,107,110,24,127,228,110,7,361,185,143,1607,128,1899,260,514,448,2,2025
358,72,EMP00072,Employee 72,1,0198563614721,employee72@example.com,1,Assistant Professor,Computer Science and Engineering,5,3,44858,68689,2000125137138,747148950,4183,43,,460,2325,682,420,700,352,695,2,190,1653,18,22,412,29,38,107,110,24,127,228,110,7,361,185,143,1607,128,1899,260,514,448,3,2025
359,72,EMP00072,Employee 72,1,0198563614721,employee72@example.com,1,Assistant Professor,Computer Science and Engineering,5,3,44858,68689,2000125137138,747148950,4183,43,,460,2325,682,420,700,352,695,2,190,1653,18,22,412,29,38,107,110,24,127,228,110,7,361,185,143,1607,128,1899,260,514,448,4,2025
360,72,EMP00072,Employee 72,1,0198563614721,employee72@example.com,1,Assistant Professor,Computer Science and Engineering,5,3,44858,68689,2000125137138,747148950,4183,43,,460,2325,682,420,700,352,695,2,190,1653,18,22,412,29,38,107,110,24,127,228,110,7,361,185,143,1607,128,1899,260,514,448,5,2025
361,73,EMP00073,Employee 73,1,0198657557567,employee73@example.com,2,Professor,Civil Engineering,2,8,23081,54196,2000379681325,598153702,922,65,,936,2159,12,392,499,931,597,233,89,313,565,11,208,461,13,120,161,180,19,74,242,94,3895,210,100,697,131,1646,380,131,19,1,2025
362,73,EMP00073,Employee 73,1,0198657557567,employee73@example.com,2,Professor,Civil Engineering,2,8,23081,54196,2000379681325,598153702,922,65,,936,2159,12,392,499,931,597,233,89,313,565,11,208,461,13,120,161,180,19,74,242,94,3895,210,100,697,131,1646,380,131,19,2,2025
363,73,EMP00073,Employee 73,1,0198657557567,employee73@example.com,2,Professor,Civil Engineering,2,8,23081,54196,2000379681325,598153702,922,65,,936,2159,12,392,499,931,597,233,89,313,565,11,208,461,13,120,161,180,19,74,242,94,3895,210,100,697,131,1646,380,131,19,3,2025
364,73,EMP00073,Employee 73,1,0198657557567,employee73@example.com,2,Professor,Civil Engineering,2,8,23081,54196,2000379681325,598153702,922,65,,936,2159,12,392,499,931,597,233,89,313,565,11,208,461,13,120,161,180,19,74,242,94,3895,210,100,697,131,1646,380,131,19,4,2025
365,73,EMP00073,Employee 73,1,0198657557567,employee73@example.com,2,Professor,Civil Engineering,2,8,23081,54196,2000379681325,598153702,922,65,,936,2159,12,392,499,931,597,233,89,313,565,11,208,461,13,120,161,180,19,74,242,94,3895,210,100,697,131,1646,380,131,19,5,2025
366,74,EMP00074,Employee 74,0,0198691944857,employee74@example.com,1,Lecturer,Electrical and Electronic Engineering,6,4,33109,22023,2000866104422,113822356,2085,429,,1795,187,56,940,19,272,118,70,3,525,514,215,228,335,185,54,131,119,253,23,161,29,593,402,158,1211,59,914,816,318,365,1,2025
367,74,EMP00074,Employee 74,0,0198691944857,employee74@example.com,1,Lecturer,Electrical and Electronic Engineering,6,4,33109,22023,2000866104422,113822356,2085,429,,1795,187,56,940,19,272,118,70,3,525,514,215,228,335,185,54,131,119,253,23,161,29,593,402,158,1211,59,914,816,318,365,2,2025
